address,count
S 18TH AND HAYES ST,15709
1810 N 16TH STREET,15668
12552 Second St,15606
"2625 Georgia Highway 212, Conyers, Georgia, 30094",15578
4100 Fairway Dr,15574
3790 S Houston St,15507
"1100 PASEO INTERNATIONAL, OTAY MESA, CA",15501
"228 W. PALM AVE., BURBANK",15218
400 W RIVER ROAD,15196
"7823 BLACKFOOT WAY, NORTH HIGHLANDS",15142
"AUDUBON GOLF COURSE, 450 MAPLE ROAD",15128
NCore - North Cheyenne Soccer Complex,15092
"Piney Run, Frostburg Reservoir, Finzel",15000
"3648 N. LONG BEACH BLVD., LONG BEACH",14999
Hwy 134 & Spur 449,14906
4522 Park Rd,14836
1405 Sheldon Road,14813
2300 N M. L. KING JR DR,14804
"22224 PLACERITA CANYON RD, SANTA CLARITA",14778
GREAT SMOKY MOUNTAINS NP LOOK ROCK,14742
"707 E 119TH ST SOUTH,PECK COMMUNITY BLDG",14672
4503 Croix Pkwy,14665
531A EAST FIRST STREET,14664
9472A Hwy 1484,14652
11600 EAST SEVEN MILE RD (DETROIT-E7M),14642
THUNDER BASIN GRASSLAND SITE 35 MI N-NE GILLETTE WY,14594
"TAKOMA SC.  7010 PINEY BRANCH RD. N.W., WASHINGTON, DC 20012",14533
CHARLER01 WASTE TREATMENT PLANT,14530
"SHIRLEY PLANTATION, ROUTE 5",14476
5504 South Collins Street,14473
1630 W. PAMPAS LANE,14436
MILLER AUTO SHOP 1 MESSENGER ST,14381
7801 LAWNDALE,14378
GEORGE ST TROOP AND CITY OF SCRANTON,14377
2552 JEFFERSON AVE.,14348
7571 HWY. 5505,14292
3174 E. 78TH AVE.,14289
EIGHT STREET AND RIVER ALLEY,14289
JAMES S. LONG PARK,14278
906 S BROADWAY - SANTA MARIA,14158
HILL ST.,14119
FRONT ST & NORRIS ST,14001
"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107",13986
DGC #17,13899
"HEALTH DEPT., 1900 EAST 9TH ST.",13888
"EISENHOWER PARK,  740 MERRICK AV at OLD COUNTRY Rd",13859
10TH AND MARNE STREETS,13858
"1167 N Dover Road, Valrico, FL 33527",13851
IS 52    681 KELLY ST,13835
"TWO LIGHTS STATE PARK, Near the Obsevation Tower",13770
824 Sayle Street,13766
"King Farm, 160 Ralph King Path, Rockmart, Georgia, 30153",13764
"3727 N FIRST ST, FRESNO",13743
6024 HIGHWAY 200,13730
"5555 OVERLAND AVE., SAN DIEGO",13717
"Department of Public Works Bldg. #1, 50 North Road",13674
"3425 N FIRST ST, FRESNO",13628
793 Rincon Ave.,13625
2105 BROADWAY,13608
"Corner of Athol and Telescope, Trona",13559
"TROOST: 724 Troost (Rear), Kansas City, MO 64106",13506
"HIGHWAY 77, GROSSE TETE",13499
"LIBERTY: Highway & County Home Road, Liberty, 64068",13474
2725 Old Fort Worth Road,13448
"468 MANZANITA AVE, CHICO",13332
109B  Brazoria Hwy 332 West,13311
716 PLEASANT VALLEY ROAD,13272
"150 9TH ST., EL CENTRO",13251
"WEST ALTON: General Electric Store, Highway 94, WestT Alton, MO 63386",13245
1JAMES STREET,13228
"FAYETTE COUNTY HEALTH DEPT, 650 NEWTOWN PIKE",13211
SE LAFAYETTE/5824 SE LAFAYETTE,13199
"150 SOUTH WINOOSKI AVENUE, Burlington, Vermont",13188
567 Eagle Lake Road,13165
"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",13128
SUMMER ST,13025
"JACKSON PURCHASE RECC, 2901 POWELL STREET",12939
SHERWOOD ISLAND STATE PARK,12911
Highway 964,12881
"229 SERVICE RD., WATFORD CITY",12852
"14306 PARK AVE., VICTORVILLE, CA",12759
9511 Avenue V 1/2,12749
4364 Independence Parkway South,12664
11153 Kling Road,12660
1 MI. NE OF IGNACIO ON COUNTY RD. 517,12617
"38-I, BROAD RUN HIGH SCHOOL, ASHBURN",12580
2646 John Stine Road,12520
DGC #12,12505
"8315 HIGHWAY 8, KENMARE",12429
Weminuche Wilderness Area - Shamrock Station,12334
Hospital Road at Co. Health Dept.,12216
7201 W. WESTCHESTER PARKWAY,12214
WASHINGTON & CAMBRIA STS. FREEMANSBURG,12194
"11220 LONG BEACH BLVD., LYNWOOD",12123
"20401 BEAR MTN BLVD, ARVIN, CA., 93203",12086
1355 NORTH 200 WEST PROVO UT,12055
 Center St,11940
1179 MONROE  (GRAND RAPIDS),11897
695 HILLSIDE ST Blue Hill Observatory,11842
"Athletic Fields, off of 2083 Lawrenceville Road",11798
"1865 D RUMRILL BLVD, San Pablo",11765
DANIEL SOUTH ~ 4 MILES SO OF DANIEL WYO OFF OF HWY 189,11748
7421 Park Place Blvd,11612
1516 17th Street,11602
Boulder APPROX 3 MILES WEST OF BOULDER,11524
F Range (1000Yd marker off Wilderness Trail),11470
"104-2 SANTA TERESA INTERNATIONAL BLVD,NM",11466
"5935A VALLE VISTA, SUNLAND PARK, NM",11462
"423 HWAY 539, NAVAJO DAM, NM 87419",11450
"5749 S. TRACY BLVD., TRACY",11444
"43301 DIVISION ST., LANCASTER, CA",11396
"Shiprock Electrical Substation, Waterflow, NM",11358
WAMSUTTER SOUTHEAST PORTION OF SWEETWATER COUNTY,11316
"PS 59, 228 E. 57TH STREET, MANHATTAN",11292
837 5TH ST.,11260
"1907 CARPENTER, DES MOINES IOWA",11220
Corner of Florida Ave & Orleans Ave,11215
200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,11117
"8 NORTHERN ROAD, PRESQUE ISLE, ME 04769",11110
"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",11020
"2200 N 1st Street, Bloomfield, NM",10980
301 WEST ST & GOLD HILL AVENUE,10961
"2811 HOLLAND ST,CARLSBAD,NM",10910
"2320 N. JEFFERSON ST, HOBBS, NEW MEXICO",10838
BADLANDS PO BOX 6 HEADQUARTERS,10826
"2820 M St., Bakersfield, CA 93301",10824
"356 State Street, Portland,  Maine",10810
"VDOT RESIDENCY SHOP, 3536 NORTH VALLEY PIKE, HARRISONBURG, VA",10800
"BELLE AYR BA-4,5N,5S",10738
"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",10657
"2088 Idlewood Road, Tucker, Georgia 30084",10647
"7000 N. Ocean Drive, Dania, FL 33004",10642
5445 Point Clair Rd. Carville< LA 70721 (275 yard SW of the end of betty Martin Ext.),10638
PENN STATE UNIVERSITY - ARBORETUM SITE,10561
COUNTY RD 1103 .7 MI SOUTH OF K-52,10522
9925 International Blvd,10509
"4600 Rickenbacker Causeway, Miami, FL 33149",10490
"MORRO BAY BLVD & KERN AVE, MORRO BAY",10450
"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",10446
SUNSET BLVD,10401
"13891 CAJEME, LA MESA",10399
South Pass WyDot,10386
LH POLK AND COLONIAL DRIVE,10376
900 FM 667 Ellis County,10376
9610 SEVENTH STREET SW,10366
12200 Lime Creek Rd,10363
"2900 Bennett Street, Jacksonville, FL 32206",10253
"9 LE SAGE DR., GROVER CITY",10245
ABRAHAM LINCOLN JR HIGH GROFFTOWN RD,10239
SOUTH CAMPBELL COUNTYAPPROX 15 MILES SSW OF GILLETTE WY  (SEE APPLE BUTTE QUAD MAP),10218
715 STATE STREET,10124
ROCKVIEW LANE,10118
"3120 E. 30TH ST., WASHINGTON PARK",10101
"520 S. EAGLE ROAD,  MERIDIAN",10047
"213 S. Denning Ave, Winter Park, FL 32789",9996
"864 NW 3rd Street, Miami, FL 33127",9994
Murphy Ridge LOCATED NEAR WYOMING UTAH BORDER,9910
"1160 MARSH ST., SAN LUIS OBISPO",9909
2311 Texas Ave,9879
"517 N SAINT ASAPH ST, ALEXANDRIA HEALTH",9876
5130 POINSETTIA PLACE,9824
NARSTO SITE - ARENDTSVILLE,9717
615 EAST HOUSTON STREET,9674
"LADUE: 73 Hunter Avenue, Ladue, MO 63105",9634
"3713 SAN GABRIEL RIVER PKWY, PICO RIVERA",9603
CHEROKEE HEIGHTS DRIVE,9580
150 Pillsbury Rd,9541
2335 SHIELDS DR/ SOUTH BEND CAAP 2,9501
1100 21st Street,9492
CALEXICO - EAST,9488
"8301 ACKERSON ROAD, Pinnacle State Park",9407
700 North Bullis Road,9404
809 Pioneer Road,9356
"INSTITUTO TECNOLOGICO, ITT TIJUANA",9279
"7200-22 Avenue N., St. Petersburg, FL 33710",9264
"UABC, CALZADA BENITO JUAREZ, MEXICALI",9247
"228 32ND STREET, OGDEN, UTAH",9175
Pinedale Gaseous Monitor on west side of City Park and Pine Creek,9149
31986 475th Ave,9138
ROUTE 34 LITTLE BUFFALO STATE PARK,9097
700 E. CANON PERDIDO,9084
"CALIFORNIA & 11TH AVE, HARRISON",9065
2 Miles west of Redwash atop Deadman's Bench,9064
Spring Creek Encana,9052
"FIVCO HEALTH DEPARTMENT, 2924 HOLT STREET",9038
"QUAPAW TRIBE'S INDUSTRIAL PARK, MIAMI",9016
"40733 CHAPEL WAY., FREMONT",8996
MAMMOTH CAVE NP - ALFRED COOK ROAD,8996
HARBOR STREET,8970
2 miles south of Ouray and south of the White and Green River confluence,8970
LOCATED IN A TREE FARM (Cheeka Peak),8962
Corsicana Airport,8943
"330A 12TH AVE., SAN DIEGO, CA. 92112",8942
425 WEST MILL ROAD/ FIRE STATION #17,8906
1769 S JEFFS RD (HOUGHTON LAKE),8884
MOHAWK MOUNTAIN ROAD (see coordinates),8881
"181-A1, NOAA LOT, 2ND ST & WOODIS AVE.",8834
"AVENIDA PARQUE, TIJUANA - LAS PLAYAS",8807
"5234 W. 120TH ST., HAWTHORNE",8788
"COBACH, COLEGIO DE BACHILLERES, MEXICALI",8733
"1237 S. BEVERLY , TUCSON",8712
PLAZA ROAD AND LAKEDELL,8710
"3311 Manor St, Oildale CA 93308",8700
Juel Spring - 20 miles NW of Farson on the west side of US Highway 191,8688
2210-B Bellow Road,8664
1703 STATE ST.,8662
"U.S. GEODETIC SURVEY, OFF RT.2, CORBIN",8652
"2323 Moorpark Road, Thousand Oaks, CA  91360",8573
"Horicon Wildlife Area, 1210 N Palmatory St",8550
R.D. NIXON POWER PLANT_EXIT 125 OFF I-25,8513
"Rangely Colorado, Golf Course",8510
6000 PULPIT ROCK DRIVE.,8449
Moxa,8448
"EMMA WOOD STATE BEACH, VENTURA",8432
"REMOUNT ROAD N. LITTLE ROCK, ARKANSAS",8419
"814 14TH ST., MODESTO",8386
" 3337 Sandy Way, South Lake Tahoe, CA",8310
NE of West Park Entrance Gate,8296
130 WEST CACHE LA POUDRE,8295
"FOREST PARK: McKinely Dr., St. Louis, MO 63110",8258
"UWM NORTH CAMPUS, 2114 E KENWOOD BLVD",8248
200TH STREET AND SOUTHERN BLVD Harding Lab,8216
"207 Cherokee Boulevard, Roland, OK  74954",8202
DOUGLAS COUNTY HOSP  42ND & WOOLWORTH,8186
"BONNE TERRE: 15797 Highway D, Bonne Terre, MO 63628",8158
14700 GODDARD (ALLEN PARK),8099
"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",8098
"ITM, INSTITUTO TECNOLOGICO DE MEXICALI",8080
"CENTRAL STREET FIRE STATION, CENTRAL ST.",8055
FOX BOTTOM AREA,8045
" 923 POOLE STREET, MOJAVE, CA 93501",8007
"2 YARMOUTH ROAD, RG&E Substation",7987
"SR 566, 3 Miles N of Birney",7918
"GA. TECH., Ford ES&T Bldg, 311 Ferst St NW, Atlanta GA",7916
"1275 Bedford Ave, Pittsburgh, PA 15219 (Flag Plaza)",7914
Evansville-Buena Vista-1110 W. Buena Vista Rd.,7906
105 Delaware Avenue (approximate),7904
"3 BLKS E BLVD BENITO JUAREZ, ROSARITO",7903
"Adjacent to Building 1196, Wythe Landing Loop, NASA-Langley Research Center",7810
Big Piney Site #3,7722
"583 W. 10TH ST., PITTSBURG",7642
1307 1/2 CRAWFORD ST.,7638
24430 LACEY TRAIL,7600
"340 BREMEN STREET, EAST BOSTON",7540
6388 Haley Rd. (Shelby Farms NCORE site),7505
"158-W, SCIENCE MUSEUM OF VA, DMV & LEIGH STREETS",7478
"58 HARVEY ROAD, Underhill, Vermont",7438
4250 Karen Ave,7436
8715 CESSNA STREET,7401
"651 Gibson Blvd., Harrisburg, PA 17104",7386
 HIGHWAY 70 EAST AND HIGHWAY  58 SOUTH,7378
4472 Mazanec Rd,7316
"CREDIT UNION SITE, 106 KINNEY AVE.",7314
1015 TRINITY LANE,7300
23751 FENKELL ST (ELIZA HOWELL-NR),7282
1301B EAST TONOPAH,7200
HORTICULTURAL CROPS RESEARCH STATION,7188
"Sinclair, Casper",7148
1010 S. Harbor Blvd.,7093
"6125A KEARNY VILLA RD., SAN DIEGO",7092
"984 East Avenue, Chico",7072
266-298 Spruce Street,7050
Big Powder River Road East,7020
"3801 AIRPORT ROAD, SACRAMENTO",6958
524A JOHN'S HILL ROAD,6945
"On Prperty of Resident at 351 W 2500 E.  Price, Utah",6858
TIOGA,6848
LONG ISLAND,6846
2000 South Union Ave. Bakersfield CA  93307,6828
6000 SOUTH AND 10000 WEST (MYTON),6803
6655 Bluebird Lane,6787
"FRISBEE SCHOOL, GOODSOE ROAD",6777
WHITEROCKS & COUNTY ROAD,6766
4545 Navajo St.,6764
"2425 Webster St., Long Beach, CA",6748
"PASEO MORELOS S/N Y RIO LERMA, TECATE,BC",6744
2193 E Goodwin Rd,6743
TWP RD 500 E.,6740
1000 E. ANGELA/ CHILDRENS HOSPITAL GROUNDS,6722
3824 North Hills Drive,6684
"125 W. CENTER STREET, LOGAN, UT",6654
CARNEGIE SCIENCE CENTER - 1 ALLEGHENY RD,6637
ATLANTIC RIM SUNDOG LOCATION,6634
"Sunset Hills: 4580 South Lindbergh & Gravios, Sunset Hills, MO 63126",6614
"2309 Short Oil Road, Malta, MT 59538",6581
"24371 PATTERSON PASS ROAD, TRACY",6574
290 S. 1000 W.,6566
"LFC #3-LAS FLORES CANYON, CAPITAN",6564
"Meeker, Colorado Plant Science Building",6564
"2730 CANNONS LANE, BOWMAN FIELD",6550
"12705 Pechanga Rd., Temecula, CA 92592",6510
"Huntington Wildlife Forest, Newcomb, NY 12852",6508
COPEWOOD E. DAVIS STS; TRAILER,6501
971 Yuma Street,6487
500 NORTH CAMPBELL ST.,6471
303 East Aztec Drive Lewistown MT 59457,6454
"1701 MISSION AVE., OCEANSIDE",6400
"3412 Raymond Reed Blvd, Deming, NM",6378
5720 S. ELLIS AVE,6346
"5121 Gandy Blvd, Tampa, FL 33611",6332
"2800 Pheasant Drive, Casper",6326
"BLUE RIDGE, I-70: 4018 Harvard Lane, Kansas City, MO 64133",6324
9885 Alcosta BLVD,6317
"P.O. BOX 948   TAHLEQUAH, OK  74464",6307
19 VON HILLERN ST,6301
"301 Van Buren Street, N.W. Washington DC 20012",6300
12532 NUESTRA DRIVE,6252
533 First Street,6242
"5500 CASITAS PASS RD, NEAR OAK VIEW",6233
"UCSB WEST CAMPUS-ARCO TANK, ISLA VISTA",6208
220 Meddings Road,6204
685 WASHINGTON STREET,6194
"I-15 Exit 209, then Sperry Dr.",6170
7560 SMOKY ROW RD.,6142
"RT 4148 Main St, Monroe, PA 18832",6109
STATE HOSPITAL REAR 1600 HANOVER AVE,6088
36400 S. ESSEX RD.,6088
2ND AVE & 7TH ST,6086
CHILWICK & WASHINGTON STS,6079
MCCARRELL AND FAYETTE STS,6066
305 WEIDMAN ROAD (QUEENY),6051
ROCKY MOUNTAIN NP,6047
2826 TRIPLE OAK DRIVE,6036
CROTON ST & JEFFERSON ST.,6021
I610 at West End Blvd.,5996
"103 Morris Street,",5993
"Skyline Dr, Pinedale, WY 82941",5993
3428 COLERAIN AVE.,5990
GAVIOTA EAST-N OF CHEVRON PLANT,5968
STATE ARMORY - 1046 BELVOIR RD,5943
Laney College Eighth St. parking lot Aisle J,5925
GAVIOTA WEST-NW OF CHEVRON PLANT,5920
"1201 E. OJAI AVENUE, OJAI, CA  93023",5910
"MARGARETTA: 4520 Margaretta, St. Louis, MO 63115",5891
"68 GOLDENLAND COURT, SACRAMENTO, CA 95834",5872
LEWINSVILLE 1437 BALLS HILL RD,5859
320 Old Hueco Tanks Road,5853
9904 IH 35 N,5836
TOP OF CADILLAC MOUNTAIN,5810
"55 Library Road, HOGANSBURG, NY 13655",5803
5617 Westward Avenue,5800
LUMS POND STATE PARK,5796
NORTH OF NEWKIRK OK. ON HWY 77 - EAST HOME ROAD (E0040RD) .90 MILES,5789
"MORRISANIA CENTER, 1225-57 GERARD AVE.",5786
"812 W. Vermont St., Anaheim, CA 92802",5777
220 N PENNSYLVANIA (LANSING),5764
SHED CONGRESS STREET,5758
Interstate 95 South Welocme Center,5750
8912 N IH 35 SVRD SB,5750
"GTC C-1 MI E OF PLANT, GAVIOTA",5738
"4901 Grant Avenue and James Street Philadelphia, PA. 19114",5734
"1500 Pacific Ave, Natrona Heights, PA 15065 (Harrison)",5718
"Pisgah National Forest, Newland, NC 28657",5710
4243 N. MANNHEIM,5704
"Georgia Institute of Technology, 6th Street and I-75, Atlanta, GA 30313",5702
232 East Woodrow Wilson Drive,5681
"POINT CONCEPTION LIGHTHOUSE, CONCEPCION",5672
3400 PERSHALL ROAD,5637
NJ Turnpike Interchange 13 Toll Plaza,5637
3001 HARRIS AVE.,5619
"Hoyt Ave & Hudson St, south of toll plaza",5612
"RIVER ROAD PARK, BELLEFONTE",5607
Garfield County - Battlement Mesa,5586
10th & Weller,5574
201 PROSPERITY SE,5574
"1110 5th Street West Birmingham, AL 35204",5558
25609 EMERY ROAD,5558
CUB RUN LEE RD CHANT.(CUBRUN TREAT PLANT,5557
8652 LBJ Freeway,5548
1007 Knox Ave,5527
POWDER HORN HILL,5515
"400 Sherwood Rd, Pittsburgh, PA 15221 (Parkway East Near-Road)",5496
"MARK TWAIN STATE PARK: 20057 State Park Office Road, Stoutville, MO 65283",5486
"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",5474
NORFOLK STATE UNIVERSITY,5474
5767 Macon Cove (Near Road Site),5470
Cool Sports Road,5469
"315 W. PONDERA ST., LANCASTER, CA",5435
"147 N 870 W, Hurrricane, Utah",5428
"6745 Bradbury Court, Tualatin, OR  (NO2 roadway site)",5421
Hayes/Park st,5416
"1918 MELLWOOD AVENUE, WLKY-TV",5412
W. ALTON JONES CAMPUS URI PARKERFIELD WE,5396
"5895 Pepsi Place, Jacksonville, FL 32216",5336
14058 Mirabella Dr.,5322
HORIZON HOTEL,5294
"480 ALTA RD, OTAY MESA, CA",5292
5050A Yvette Drive,5290
"RIDER TRAIL, I-70: 13080  Hollenberg Drive, Bridgeton, MO 63044",5272
120-07 15TH AVE,5230
SECOND & CARPENTER STREETS,5220
23751 FENKELL ST (ELIZA HOWELL-DW),5212
1030 Remount Road,5210
"3073 PANTHERSVILLE ROAD, DECATUR, GA 30034",5174
"LFC #2-LAS FLORES CANYON, CAPITAN",5156
"5715 S. 1400 E., SALT LAKE CITY",5133
UGI CO MONGANTOWN RD AND PROSPECT ST,5127
6940 OXFORD GETTYSBURG RD.,5104
1444 E 18th St,5100
WVAPCC OFC BLDG 1558 WASHINGTON ST EAST,5087
"Converse County Long-Term 16 Miles West of Wyoming Highway 59 on Highland Loop Road, North side of road",5082
500 MARYLAND AVE. E. LIVERPOOL,5080
3500 EAST,5079
4252 WATERWORKS ROAD,5072
1198 California Parkway North,5059
"4570 17th Street, Sarasota, FL 34232",5049
2 BALL PARK RD.,5048
HIGHWAY 171 (5 MI SOUTH OF HWY 190),5046
Hwy 415,5040
1500 WEST SEVENTH,5036
1000 E. OHIO,5034
502 EAST 144TH. PL.,5033
HIGHWAY 75,5008
3560 Aldino Road,5007
"CEDAR BLUFF RESERVOIR,PRONGHORN & MULEY",4994
"5599 Traffic Way, Atascadero CA",4988
"ST. JAMES COURTHOUSE, HWY 44 @ CANATELLA",4980
FEDERAL BLDG 6TH AVE & CONN,4973
NW Corner Interstate 10 & Etiwanda Ave,4972
206 N. MERIDIAN ST.,4970
2077 WEST LARPENTEUR AVENUE,4958
"3 W. CARRILLO ST., SANTA BARBARA, CA.",4930
3112 N. Grand BLVD,4910
4903 Acoma St.,4863
Corner Cnty Roads 335 and 131,4862
5895 Long Beach Blvd.,4858
11403 Rancho Carmel Drive,4808
3600 Benning Road N.E.,4783
5200 Mechanic,4767
1059 Arnold Road,4758
Port Bienville Industrial Park,4756
"Bryan Park, 4308 Hermitage Road, Richmond, VA",4744
COUNTY SERVICES BUILDING 814 ADAMS,4724
WEST FIRST AND COLORADO STREETS,4716
822 North Loop,4694
675 West 220 North,4686
1699 S. CORONA AVE,4682
EDGEWATER 5358 N ASHLAND AVE,4668
PACK MONADNOCK SUMMIT,4667
4100 MONTGOMERY DRIVE,4632
9400 CHIPITA PARK ROAD,4605
"I-490 and 1775 East Avenue, Rochester, NY 14610",4598
2330 S. Castle Harbour,4594
NORTH GREEN STREET,4594
4940 S. HIGHWAY 85/87,4580
2163 W. Erda Way,4578
"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137",4553
"2390-B Wildcat Road, Decatur GA 30034",4532
CASINO DRIVE/NORTH END SITE,4520
"120B N 4TH ST, SAN JOSE",4512
R.D.NIXON POWER PLANT EXIT 125 OFF I-25,4467
8311 PARKLANE ROAD [Parklane],4464
16750 Kenyon Ave,4450
WEST END LIBRARY 24 & L STS. NW,4449
14 Pray Street,4444
ADJ. TO 82 S. WINOOSKI AVENUE,4436
628 North 1700 West,4432
"Veterans Park, Park Road at end of W. 25th St.",4384
